tissue	ensembl	gene_symbol	clust
SKLM	ENSG00000186377	CYP4X1	14
SKLM	ENSG00000117528	ABCD3	14
SKLM	ENSG00000107890	ANKRD26	14
SKLM	ENSG00000169519	METTL15	14
SKLM	ENSG00000154153	FAM134B	14
SKLM	ENSG00000213639	PPP1CB	14
SKLM	ENSG00000065613	SLK	14
SKLM	ENSG00000136014	USP44	14
SKLM	ENSG00000147231	CXorf57	14
SKLM	ENSG00000241399	CD302	14
SKLM	ENSG00000164116	GUCY1A3	14
SKLM	ENSG00000154305	MIA3	14
SKLM	ENSG00000145375	SPATA5	14
SKLM	ENSG00000174799	CEP135	14
SKLM	ENSG00000126858	RHOT1	14
SKLM	ENSG00000169554	ZEB2	14
SKLM	ENSG00000011405	PIK3C2A	14
SKLM	ENSG00000157106	SMG1	14
SKLM	ENSG00000100578	KIAA0586	14
SKLM	ENSG00000112773	FAM46A	14
SKLM	ENSG00000113300	CNOT6	14
SKLM	ENSG00000153214	TMEM87B	14
SKLM	ENSG00000186687	LYRM7	14
SKLM	ENSG00000185621	LMLN	14
SKLM	ENSG00000152377	SPOCK1	14
SKLM	ENSG00000198824	CHAMP1	14
SKLM	ENSG00000083544	TDRD3	14
SKLM	ENSG00000118496	FBXO30	14
SKLM	ENSG00000164169	PRMT9	14
SKLM	ENSG00000115159	GPD2	14
SKLM	ENSG00000274265	CH17-189H20.1	14
SKLM	ENSG00000182986	ZNF320	14
SKLM	ENSG00000049130	KITLG	14
SKLM	ENSG00000151917	BEND6	14
SKLM	ENSG00000180917	CMTR2	14
SKLM	ENSG00000140299	BNIP2	14
SKLM	ENSG00000181690	PLAG1	14
SKLM	ENSG00000134255	CEPT1	14
SKLM	ENSG00000104047	DTWD1	14
SKLM	ENSG00000101391	CDK5RAP1	14
SKLM	ENSG00000102780	DGKH	14
SKLM	ENSG00000163788	SNRK	14
SKLM	ENSG00000092201	SUPT16H	14
SKLM	ENSG00000161542	PRPSAP1	14
SKLM	ENSG00000165185	KIAA1958	14
SKLM	ENSG00000151461	UPF2	14
SKLM	ENSG00000165434	PGM2L1	14
SKLM	ENSG00000104756	KCTD9	14
SKLM	ENSG00000213066	FGFR1OP	14
SKLM	ENSG00000197841	ZNF181	14
SKLM	ENSG00000188419	CHM	14
SKLM	ENSG00000197776	KLHDC1	14
SKLM	ENSG00000110721	CHKA	14
SKLM	ENSG00000232160	RAP2C-AS1	14
SKLM	ENSG00000101574	METTL4	14
SKLM	ENSG00000234284	ZNF879	14
SKLM	ENSG00000279348	RP11-566E18.1	14
SKLM	ENSG00000164040	PGRMC2	14
SKLM	ENSG00000163681	SLMAP	14
SKLM	ENSG00000080802	CNOT4	14
SKLM	ENSG00000120137	PANK3	14
SKLM	ENSG00000144362	PHOSPHO2	14
SKLM	ENSG00000106462	EZH2	14
SKLM	ENSG00000170903	MSANTD4	14
SKLM	ENSG00000060339	CCAR1	14
SKLM	ENSG00000255248	RP11-166D19.1	14
SKLM	ENSG00000126653	NSRP1	14
SKLM	ENSG00000273183	RP11-5C23.2	14
SKLM	ENSG00000111670	GNPTAB	14
SKLM	ENSG00000054118	THRAP3	14
SKLM	ENSG00000141013	GAS8	14
SKLM	ENSG00000185774	KCNIP4	14
SKLM	ENSG00000135452	TSPAN31	14
SKLM	ENSG00000176771	NCKAP5	14
SKLM	ENSG00000185238	PRMT3	14
SKLM	ENSG00000109576	AADAT	14
SKLM	ENSG00000224546	EIF4BP3	14
SKLM	ENSG00000188343	FAM92A1	14
SKLM	ENSG00000164941	INTS8	14
SKLM	ENSG00000170153	RNF150	14
SKLM	ENSG00000198482	ZNF808	14
SKLM	ENSG00000131375	CAPN7	14
SKLM	ENSG00000122257	RBBP6	14
SKLM	ENSG00000109381	ELF2	14
SKLM	ENSG00000233369	GTF2IP4	14
SKLM	ENSG00000229729	RP11-159G9.5	14
SKLM	ENSG00000146376	ARHGAP18	14
SKLM	ENSG00000104093	DMXL2	14
SKLM	ENSG00000185515	BRCC3	14
SKLM	ENSG00000197323	TRIM33	14
SKLM	ENSG00000152484	USP12	14
SKLM	ENSG00000279519	RP11-288C18.1	14
SKLM	ENSG00000085382	HACE1	14
SKLM	ENSG00000076554	TPD52	14
SKLM	ENSG00000151748	SAV1	14
SKLM	ENSG00000164308	ERAP2	14
SKLM	ENSG00000148429	USP6NL	14
SKLM	ENSG00000130449	ZSWIM6	14
SKLM	ENSG00000175155	YPEL2	14
SKLM	ENSG00000223745	RP4-717I23.3	14
SKLM	ENSG00000102081	FMR1	14
SKLM	ENSG00000246859	STARD4-AS1	14
SKLM	ENSG00000105821	DNAJC2	14
SKLM	ENSG00000115419	GLS	14
SKLM	ENSG00000163053	SLC16A14	14
SKLM	ENSG00000143797	MBOAT2	14
SKLM	ENSG00000198081	ZBTB14	14
SKLM	ENSG00000197147	LRRC8B	14
SKLM	ENSG00000019991	HGF	14
SKLM	ENSG00000112379	ARFGEF3	14
SKLM	ENSG00000138190	EXOC6	14
SKLM	ENSG00000165757	KIAA1462	14
SKLM	ENSG00000102967	DHODH	14
SKLM	ENSG00000196074	SYCP2	14
SKLM	ENSG00000109929	SC5D	14
SKLM	ENSG00000163428	LRRC58	14
SKLM	ENSG00000087365	SF3B2	14
SKLM	ENSG00000134755	DSC2	14
SKLM	ENSG00000112419	PHACTR2	14
SKLM	ENSG00000224043	CCNT2-AS1	14
SKLM	ENSG00000082898	XPO1	14
SKLM	ENSG00000166750	SLFN5	14
SKLM	ENSG00000122779	TRIM24	14
SKLM	ENSG00000014824	SLC30A9	14
SKLM	ENSG00000096746	HNRNPH3	14
SKLM	ENSG00000163492	CCDC141	14
SKLM	ENSG00000104643	MTMR9	14
SKLM	ENSG00000198707	CEP290	14
SKLM	ENSG00000150054	MPP7	14
SKLM	ENSG00000075711	DLG1	14
SKLM	ENSG00000069702	TGFBR3	14
SKLM	ENSG00000108510	MED13	14
SKLM	ENSG00000165194	PCDH19	14
SKLM	ENSG00000255837	TAS2R20	14
SKLM	ENSG00000066933	MYO9A	14
SKLM	ENSG00000113638	TTC33	14
SKLM	ENSG00000176641	RNF152	14
SKLM	ENSG00000139263	LRIG3	14
SKLM	ENSG00000198945	L3MBTL3	14
SKLM	ENSG00000104442	ARMC1	14
SKLM	ENSG00000006468	ETV1	14
SKLM	ENSG00000205765	C5orf51	14
SKLM	ENSG00000257800	FNBP1P1	14
SKLM	ENSG00000144320	KIAA1715	14
SKLM	ENSG00000170606	HSPA4	14
SKLM	ENSG00000071243	ING3	14
SKLM	ENSG00000178425	NT5DC1	14
SKLM	ENSG00000104517	UBR5	14
SKLM	ENSG00000170846	AC093323.3	14
SKLM	ENSG00000175073	VCPIP1	14
SKLM	ENSG00000244462	RBM12	14
SKLM	ENSG00000120063	GNA13	14
SKLM	ENSG00000268205	CTC-444N24.11	14
SKLM	ENSG00000167081	PBX3	14
SKLM	ENSG00000139372	TDG	14
SKLM	ENSG00000068878	PSME4	14
SKLM	ENSG00000111961	SASH1	14
SKLM	ENSG00000165632	TAF3	14
SKLM	ENSG00000138468	SENP7	14
SKLM	ENSG00000272732	RP5-1159O4.2	14
SKLM	ENSG00000197045	GMFB	14
SKLM	ENSG00000260743	RP11-255C15.3	14
SKLM	ENSG00000046651	OFD1	14
SKLM	ENSG00000247746	USP51	14
SKLM	ENSG00000139173	TMEM117	14
SKLM	ENSG00000164211	STARD4	14
SKLM	ENSG00000228852	RP11-57H12.5	14
SKLM	ENSG00000279522	CTC-487M23.6	14
SKLM	ENSG00000108312	UBTF	14
SKLM	ENSG00000185246	PRPF39	14
SKLM	ENSG00000182836	PLCXD3	14
SKLM	ENSG00000154263	ABCA10	14
SKLM	ENSG00000135250	SRPK2	14
SKLM	ENSG00000137776	SLTM	14
SKLM	ENSG00000277877	RP11-11N7.5	14
SKLM	ENSG00000054219	LY75	14
SKLM	ENSG00000184743	ATL3	14
SKLM	ENSG00000271533	RP3-368A4.6	14
SKLM	ENSG00000205189	ZBTB10	14
SKLM	ENSG00000163257	DCAF16	14
SKLM	ENSG00000187742	SECISBP2	14
SKLM	ENSG00000138448	ITGAV	14
SKLM	ENSG00000166704	ZNF606	14
SKLM	ENSG00000155100	OTUD6B	14
SKLM	ENSG00000153250	RBMS1	14
SKLM	ENSG00000114742	WDR48	14
SKLM	ENSG00000146373	RNF217	14
SKLM	ENSG00000114251	WNT5A	14
SKLM	ENSG00000136141	LRCH1	14
SKLM	ENSG00000138439	FAM117B	14
SKLM	ENSG00000168405	CMAHP	14
SKLM	ENSG00000180628	PCGF5	14
SKLM	ENSG00000116754	SRSF11	14
SKLM	ENSG00000025293	PHF20	14
SKLM	ENSG00000028310	BRD9	14
SKLM	ENSG00000146872	TLK2	14
SKLM	ENSG00000162923	WDR26	14
SKLM	ENSG00000172901	LVRN	14
SKLM	ENSG00000051382	PIK3CB	14
SKLM	ENSG00000184445	KNTC1	14
SKLM	ENSG00000181744	C3orf58	14
SKLM	ENSG00000114416	FXR1	14
SKLM	ENSG00000145388	METTL14	14
SKLM	ENSG00000167193	CRK	14
SKLM	ENSG00000115504	EHBP1	14
SKLM	ENSG00000204406	MBD5	14
SKLM	ENSG00000154262	ABCA6	14
SKLM	ENSG00000135525	MAP7	14
SKLM	ENSG00000250116	RP11-417F21.1	14
SKLM	ENSG00000144619	CNTN4	14
SKLM	ENSG00000018189	RUFY3	14
SKLM	ENSG00000100731	PCNX	14
SKLM	ENSG00000115183	TANC1	14
SKLM	ENSG00000114796	KLHL24	14
SKLM	ENSG00000177917	ARL6IP6	14
SKLM	ENSG00000108443	RPS6KB1	14
SKLM	ENSG00000068784	SRBD1	14
SKLM	ENSG00000156876	SASS6	14
SKLM	ENSG00000163960	UBXN7	14
SKLM	ENSG00000213281	NRAS	14
SKLM	ENSG00000151135	TMEM263	14
SKLM	ENSG00000257354	RP11-631N16.2	14
SKLM	ENSG00000134874	DZIP1	14
SKLM	ENSG00000102580	DNAJC3	14
SKLM	ENSG00000132464	ENAM	14
SKLM	ENSG00000228393	LINC01004	14
SKLM	ENSG00000133641	C12orf29	14
SKLM	ENSG00000184005	ST6GALNAC3	14
SKLM	ENSG00000266993	RP4-657D16.3	14
SKLM	ENSG00000105879	CBLL1	14
SKLM	ENSG00000049541	RFC2	14
SKLM	ENSG00000070367	EXOC5	14
SKLM	ENSG00000151491	EPS8	14
SKLM	ENSG00000197329	PELI1	14
SKLM	ENSG00000178695	KCTD12	14
SKLM	ENSG00000177565	TBL1XR1	14
SKLM	ENSG00000151725	CENPU	14
SKLM	ENSG00000058272	PPP1R12A	14
SKLM	ENSG00000113318	MSH3	14
SKLM	ENSG00000152582	SPEF2	14
SKLM	ENSG00000115993	TRAK2	14
SKLM	ENSG00000127870	RNF6	14
SKLM	ENSG00000038295	TLL1	14
SKLM	ENSG00000261616	RP11-6O2.3	14
SKLM	ENSG00000165219	GAPVD1	14
SKLM	ENSG00000165929	TC2N	14
SKLM	ENSG00000120256	LRP11	14
SKLM	ENSG00000102554	KLF5	14
SKLM	ENSG00000254341	SNORD87	14
SKLM	ENSG00000106460	TMEM106B	14
SKLM	ENSG00000154548	SRSF12	14
SKLM	ENSG00000106511	MEOX2	14
SKLM	ENSG00000180881	CAPS2	14
SKLM	ENSG00000129493	HEATR5A	14
SKLM	ENSG00000154059	IMPACT	14
SKLM	ENSG00000157741	UBN2	14
SKLM	ENSG00000033800	PIAS1	14
SKLM	ENSG00000176624	MEX3C	14
SKLM	ENSG00000253106	RP11-158K1.3	14
SKLM	ENSG00000186660	ZFP91	14
SKLM	ENSG00000163659	TIPARP	14
SKLM	ENSG00000152661	GJA1	14
SKLM	ENSG00000106080	FKBP14	14
SKLM	ENSG00000198900	TOP1	14
SKLM	ENSG00000165097	KDM1B	14
SKLM	ENSG00000186432	KPNA4	14
SKLM	ENSG00000073712	FERMT2	14
SKLM	ENSG00000163069	SGCB	14
SKLM	ENSG00000075539	FRYL	14
SKLM	ENSG00000172493	AFF1	14
SKLM	ENSG00000058673	ZC3H11A	14
SKLM	ENSG00000110075	PPP6R3	14
SKLM	ENSG00000170677	SOCS6	14
SKLM	ENSG00000155008	APOOL	14
SKLM	ENSG00000087053	MTMR2	14
SKLM	ENSG00000151806	GUF1	14
SKLM	ENSG00000155096	AZIN1	14
SKLM	ENSG00000120334	CENPL	14
SKLM	ENSG00000185551	NR2F2	14
SKLM	ENSG00000137504	CREBZF	14
SKLM	ENSG00000119760	SUPT7L	14
SKLM	ENSG00000182827	ACBD3	14
SKLM	ENSG00000170113	NIPA1	14
SKLM	ENSG00000087087	SRRT	14
SKLM	ENSG00000136603	SKIL	14
SKLM	ENSG00000075790	BCAP29	14
SKLM	ENSG00000164023	SGMS2	14
SKLM	ENSG00000105866	SP4	14
SKLM	ENSG00000092978	GPATCH2	14
SKLM	ENSG00000101109	STK4	14
SKLM	ENSG00000040933	INPP4A	14
SKLM	ENSG00000114062	UBE3A	14
SKLM	ENSG00000071073	MGAT4A	14
SKLM	ENSG00000163728	TTC14	14
SKLM	ENSG00000144445	KANSL1L	14
SKLM	ENSG00000082269	FAM135A	14
SKLM	ENSG00000172939	OXSR1	14
SKLM	ENSG00000122912	SLC25A16	14
SKLM	ENSG00000272941	RP11-134L10.1	14
SKLM	ENSG00000197779	ZNF81	14
SKLM	ENSG00000071189	SNX13	14
SKLM	ENSG00000185278	ZBTB37	14
SKLM	ENSG00000105793	GTPBP10	14
SKLM	ENSG00000270362	HMGN3-AS1	14
SKLM	ENSG00000121481	RNF2	14
SKLM	ENSG00000100813	ACIN1	14
SKLM	ENSG00000146842	TMEM209	14
SKLM	ENSG00000162618	ADGRL4	14
SKLM	ENSG00000278989	RP11-762L8.6	14
SKLM	ENSG00000165895	ARHGAP42	14
SKLM	ENSG00000143889	HNRNPLL	14
SKLM	ENSG00000112739	PRPF4B	14
SKLM	ENSG00000179195	ZNF664	14
SKLM	ENSG00000136643	RPS6KC1	14
SKLM	ENSG00000137959	IFI44L	14
SKLM	ENSG00000274810	NPHP3-ACAD11	14
SKLM	ENSG00000116194	ANGPTL1	14
SKLM	ENSG00000166532	RIMKLB	14
SKLM	ENSG00000064763	FAR2	14
SKLM	ENSG00000162377	COA7	14
SKLM	ENSG00000118482	PHF3	14
SKLM	ENSG00000144366	GULP1	14
SKLM	ENSG00000118276	B4GALT6	14
SKLM	ENSG00000253710	ALG11	14
SKLM	ENSG00000091436	AC013461.1	14
SKLM	ENSG00000198718	FAM179B	14
SKLM	ENSG00000166200	COPS2	14
SKLM	ENSG00000081307	UBA5	14
SKLM	ENSG00000246263	UBR5-AS1	14
SKLM	ENSG00000116984	MTR	14
SKLM	ENSG00000100811	YY1	14
SKLM	ENSG00000081386	ZNF510	14
SKLM	ENSG00000229358	DPY19L1P1	14
SKLM	ENSG00000114948	ADAM23	14
SKLM	ENSG00000101888	NXT2	14
SKLM	ENSG00000104218	CSPP1	14
SKLM	ENSG00000243244	STON1	14
SKLM	ENSG00000095574	IKZF5	14
SKLM	ENSG00000132002	DNAJB1	14
SKLM	ENSG00000109586	GALNT7	14
SKLM	ENSG00000196865	NHLRC2	14
SKLM	ENSG00000148690	FRA10AC1	14
SKLM	ENSG00000221963	APOL6	14
SKLM	ENSG00000122707	RECK	14
SKLM	ENSG00000088387	DOCK9	14
SKLM	ENSG00000155974	GRIP1	14
SKLM	ENSG00000151532	VTI1A	14
SKLM	ENSG00000138688	KIAA1109	14
SKLM	ENSG00000138386	NAB1	14
SKLM	ENSG00000115295	CLIP4	14
SKLM	ENSG00000119328	FAM206A	14
SKLM	ENSG00000135317	SNX14	14
SKLM	ENSG00000169193	CCDC126	14
SKLM	ENSG00000158079	PTPDC1	14
SKLM	ENSG00000178966	RMI1	14
SKLM	ENSG00000181472	ZBTB2	14
SKLM	ENSG00000120594	PLXDC2	14
SKLM	ENSG00000122481	RWDD3	14
SKLM	ENSG00000164338	UTP15	14
SKLM	ENSG00000188021	UBQLN2	14
SKLM	ENSG00000116747	TROVE2	14
SKLM	ENSG00000248092	NNT-AS1	14
SKLM	ENSG00000164543	STK17A	14
SKLM	ENSG00000186496	ZNF396	14
SKLM	ENSG00000146802	TMEM168	14
SKLM	ENSG00000123552	USP45	14
SKLM	ENSG00000135968	GCC2	14
SKLM	ENSG00000129595	EPB41L4A	14
SKLM	ENSG00000198538	ZNF28	14
SKLM	ENSG00000186479	RGS7BP	14
SKLM	ENSG00000135605	TEC	14
SKLM	ENSG00000162929	KIAA1841	14
SKLM	ENSG00000121749	TBC1D15	14
SKLM	ENSG00000132842	AP3B1	14
SKLM	ENSG00000009954	BAZ1B	14
SKLM	ENSG00000274460	CTD-2649C14.2	14
SKLM	ENSG00000108854	SMURF2	14
SKLM	ENSG00000144824	PHLDB2	14
SKLM	ENSG00000090861	AARS	14
SKLM	ENSG00000143324	XPR1	14
SKLM	ENSG00000147894	C9orf72	14
SKLM	ENSG00000114978	MOB1A	14
SKLM	ENSG00000067334	DNTTIP2	14
SKLM	ENSG00000168772	CXXC4	14
SKLM	ENSG00000119900	OGFRL1	14
SKLM	ENSG00000116731	PRDM2	14
SKLM	ENSG00000003987	MTMR7	14
SKLM	ENSG00000145439	CBR4	14
SKLM	ENSG00000112531	QKI	14
SKLM	ENSG00000107560	RAB11FIP2	14
SKLM	ENSG00000155962	CLIC2	14
SKLM	ENSG00000279312	RP3-331H24.7	14
SKLM	ENSG00000173852	DPY19L1	14
SKLM	ENSG00000244480	AC005154.7	14
SKLM	ENSG00000214013	GANC	14
SKLM	ENSG00000064933	PMS1	14
SKLM	ENSG00000069122	ADGRF5	14
SKLM	ENSG00000131732	ZCCHC9	14
SKLM	ENSG00000107779	BMPR1A	14
SKLM	ENSG00000196227	FAM217B	14
SKLM	ENSG00000165934	CPSF2	14
SKLM	ENSG00000147862	NFIB	14
SKLM	ENSG00000125249	RAP2A	14
SKLM	ENSG00000150394	CDH8	14
SKLM	ENSG00000134152	KATNBL1	14
SKLM	ENSG00000139117	CPNE8	14
SKLM	ENSG00000112144	ICK	14
SKLM	ENSG00000111247	RAD51AP1	14
SKLM	ENSG00000177990	DPY19L2	14
SKLM	ENSG00000059588	TARBP1	14
SKLM	ENSG00000173114	LRRN3	14
SKLM	ENSG00000047365	ARAP2	14
SKLM	ENSG00000228492	RAB11FIP1P1	14
SKLM	ENSG00000160051	IQCC	14
SKLM	ENSG00000204604	ZNF468	14
SKLM	ENSG00000162694	EXTL2	14
SKLM	ENSG00000105750	ZNF85	14
SKLM	ENSG00000103540	CCP110	14
SKLM	ENSG00000164118	CEP44	14
SKLM	ENSG00000162402	USP24	14
SKLM	ENSG00000213096	ZNF254	14
SKLM	ENSG00000197977	ELOVL2	14
SKLM	ENSG00000055208	TAB2	14
SKLM	ENSG00000163161	ERCC3	14
SKLM	ENSG00000129675	ARHGEF6	14
SKLM	ENSG00000174032	SLC25A30	14
SKLM	ENSG00000101333	PLCB4	14
SKLM	ENSG00000182308	DCAF4L1	14
SKLM	ENSG00000107929	LARP4B	14
SKLM	ENSG00000229692	SOS1-IT1	14
SKLM	ENSG00000089280	FUS	14
SKLM	ENSG00000254838	GVINP1	14
SKLM	ENSG00000138032	PPM1B	14
SKLM	ENSG00000069712	KIAA1107	14
SKLM	ENSG00000115415	STAT1	14
SKLM	ENSG00000067082	KLF6	14
SKLM	ENSG00000129128	SPCS3	14
SKLM	ENSG00000153936	HS2ST1	14
SKLM	ENSG00000072571	HMMR	14
SKLM	ENSG00000163629	PTPN13	14
SKLM	ENSG00000133138	TBC1D8B	14
SKLM	ENSG00000151466	SCLT1	14
SKLM	ENSG00000105971	CAV2	14
SKLM	ENSG00000174206	C12orf66	14
SKLM	ENSG00000100592	DAAM1	14
SKLM	ENSG00000185477	GPRIN3	14
SKLM	ENSG00000137573	SULF1	14
SKLM	ENSG00000198464	ZNF480	14
SKLM	ENSG00000111860	CEP85L	14
SKLM	ENSG00000061918	GUCY1B3	14
SKLM	ENSG00000116198	CEP104	14
SKLM	ENSG00000183808	RBM12B	14
SKLM	ENSG00000128245	YWHAH	14
SKLM	ENSG00000248445	SEMA6A-AS1	14
SKLM	ENSG00000113615	SEC24A	14
SKLM	ENSG00000138380	CARF	14
SKLM	ENSG00000112029	FBXO5	14
SKLM	ENSG00000198252	STYX	14
SKLM	ENSG00000150672	DLG2	14
SKLM	ENSG00000256223	ZNF10	14
SKLM	ENSG00000271430	RP3-368A4.5	14
SKLM	ENSG00000007168	PAFAH1B1	14
SKLM	ENSG00000167904	TMEM68	14
SKLM	ENSG00000069020	MAST4	14
SKLM	ENSG00000112893	MAN2A1	14
SKLM	ENSG00000128791	TWSG1	14
SKLM	ENSG00000119922	IFIT2	14
SKLM	ENSG00000261556	SMG1P7	14
SKLM	ENSG00000169018	FEM1B	14
SKLM	ENSG00000036054	TBC1D23	14
SKLM	ENSG00000113658	SMAD5	14
SKLM	ENSG00000241684	ADAMTS9-AS2	14
SKLM	ENSG00000176055	MBLAC2	14
SKLM	ENSG00000145349	CAMK2D	14
SKLM	ENSG00000261101	RP4-545K15.5	14
SKLM	ENSG00000178537	SLC25A20	14
SKLM	ENSG00000051825	MPHOSPH9	14
SKLM	ENSG00000186446	ZNF501	14
SKLM	ENSG00000178163	ZNF518B	14
SKLM	ENSG00000128829	EIF2AK4	14
SKLM	ENSG00000134684	YARS	14
SKLM	ENSG00000162614	NEXN	14
SKLM	ENSG00000164219	PGGT1B	14
SKLM	ENSG00000123124	WWP1	14
SKLM	ENSG00000130150	MOSPD2	14
SKLM	ENSG00000162613	FUBP1	14
SKLM	ENSG00000267731	RP11-147L13.8	14
SKLM	ENSG00000182670	TTC3	14
SKLM	ENSG00000132436	FIGNL1	14
SKLM	ENSG00000115825	PRKD3	14
SKLM	ENSG00000100852	ARHGAP5	14
SKLM	ENSG00000115232	ITGA4	14
SKLM	ENSG00000253738	OTUD6B-AS1	14
SKLM	ENSG00000131127	ZNF141	14
SKLM	ENSG00000176853	FAM91A1	14
SKLM	ENSG00000138346	DNA2	14
SKLM	ENSG00000198920	KIAA0753	14
SKLM	ENSG00000198836	OPA1	14
SKLM	ENSG00000138821	SLC39A8	14
SKLM	ENSG00000186532	SMYD4	14
SKLM	ENSG00000136044	APPL2	14
SKLM	ENSG00000139154	AEBP2	14
SKLM	ENSG00000120992	LYPLA1	14
SKLM	ENSG00000103343	ZNF174	14
SKLM	ENSG00000173320	STOX2	14
SKLM	ENSG00000206573	THUMPD3-AS1	14
SKLM	ENSG00000083093	PALB2	14
SKLM	ENSG00000109686	SH3D19	14
SKLM	ENSG00000083799	CYLD	14
SKLM	ENSG00000272040	CTC-366B18.4	14
SKLM	ENSG00000151575	TEX9	14
SKLM	ENSG00000241170	RP11-147I3.1	14
SKLM	ENSG00000094963	FMO2	14
SKLM	ENSG00000102038	SMARCA1	14
SKLM	ENSG00000115421	PAPOLG	14
SKLM	ENSG00000143248	RGS5	14
SKLM	ENSG00000213516	RBMXL1	14
SKLM	ENSG00000196204	RNF216P1	14
SKLM	ENSG00000109670	FBXW7	14
SKLM	ENSG00000151292	CSNK1G3	14
SKLM	ENSG00000196247	ZNF107	14
SKLM	ENSG00000135999	EPC2	14
SKLM	ENSG00000111530	CAND1	14
SKLM	ENSG00000152952	PLOD2	14
SKLM	ENSG00000168152	THAP9	14
SKLM	ENSG00000260244	RP11-588K22.2	14
SKLM	ENSG00000215105	TTC3P1	14
SKLM	ENSG00000172888	ZNF621	14
SKLM	ENSG00000261490	RP11-448G15.3	14
SKLM	ENSG00000116489	CAPZA1	14
SKLM	ENSG00000196418	ZNF124	14
SKLM	ENSG00000123066	MED13L	14
SKLM	ENSG00000132664	POLR3F	14
SKLM	ENSG00000229152	ANKRD10-IT1	14
SKLM	ENSG00000154822	PLCL2	14
SKLM	ENSG00000128573	FOXP2	14
SKLM	ENSG00000138722	MMRN1	14
SKLM	ENSG00000152620	NADK2	14
SKLM	ENSG00000163297	ANTXR2	14
SKLM	ENSG00000226688	ENTPD1-AS1	14
SKLM	ENSG00000140006	WDR89	14
SKLM	ENSG00000145723	GIN1	14
SKLM	ENSG00000005700	IBTK	14
SKLM	ENSG00000280128	XXbac-BPG283O16.9	14
SKLM	ENSG00000196267	ZNF836	14
SKLM	ENSG00000176222	ZNF404	14
SKLM	ENSG00000164180	TMEM161B	14
SKLM	ENSG00000121274	PAPD5	14
SKLM	ENSG00000163535	SGOL2	14
SKLM	ENSG00000148943	LIN7C	14
SKLM	ENSG00000154265	ABCA5	14
SKLM	ENSG00000120008	WDR11	14
SKLM	ENSG00000100815	TRIP11	14
SKLM	ENSG00000121486	TRMT1L	14
SKLM	ENSG00000198830	HMGN2	14
SKLM	ENSG00000113369	ARRDC3	14
SKLM	ENSG00000086200	IPO11	14
SKLM	ENSG00000256594	RP11-705C15.2	14
SKLM	ENSG00000174738	NR1D2	14
SKLM	ENSG00000120549	KIAA1217	14
SKLM	ENSG00000189308	LIN54	14
SKLM	ENSG00000187391	MAGI2	14
SKLM	ENSG00000164120	HPGD	14
SKLM	ENSG00000264176	MAGOH2P	14
SKLM	ENSG00000206538	VGLL3	14
SKLM	ENSG00000125703	ATG4C	14
SKLM	ENSG00000164197	RNF180	14
SKLM	ENSG00000187790	FANCM	14
SKLM	ENSG00000122970	IFT81	14
SKLM	ENSG00000136816	TOR1B	14
SKLM	ENSG00000107863	ARHGAP21	14
SKLM	ENSG00000075391	RASAL2	14
SKLM	ENSG00000278811	LINC00624	14
SKLM	ENSG00000147679	UTP23	14
SKLM	ENSG00000166068	SPRED1	14
SKLM	ENSG00000151789	ZNF385D	14
SKLM	ENSG00000113971	NPHP3	14
SKLM	ENSG00000236088	COX10-AS1	14
SKLM	ENSG00000115904	SOS1	14
SKLM	ENSG00000186260	MKL2	14
SKLM	ENSG00000117500	TMED5	14
SKLM	ENSG00000153914	SREK1	14
SKLM	ENSG00000184226	PCDH9	14
SKLM	ENSG00000141101	NOB1	14
SKLM	ENSG00000140285	FGF7	14
SKLM	ENSG00000164674	SYTL3	14
SKLM	ENSG00000169359	SLC33A1	14
SKLM	ENSG00000151883	PARP8	14
SKLM	ENSG00000213341	CHUK	14
SKLM	ENSG00000116641	DOCK7	14
SKLM	ENSG00000275854	RP11-278C7.5	14
SKLM	ENSG00000148158	SNX30	14
SKLM	ENSG00000198826	ARHGAP11A	14
SKLM	ENSG00000261553	RP11-29G8.3	14
SKLM	ENSG00000107443	CCNJ	14
SKLM	ENSG00000109189	USP46	14
SKLM	ENSG00000165355	FBXO33	14
SKLM	ENSG00000106799	TGFBR1	14
SKLM	ENSG00000274987	RP11-295I5.3	14
SKLM	ENSG00000159917	ZNF235	14
SKLM	ENSG00000187735	TCEA1	14
SKLM	ENSG00000004897	CDC27	14
SKLM	ENSG00000120756	PLS1	14
SKLM	ENSG00000163577	EIF5A2	14
SKLM	ENSG00000122643	NT5C3A	14
SKLM	ENSG00000138385	SSB	14
SKLM	ENSG00000109654	TRIM2	14
SKLM	ENSG00000169851	PCDH7	14
SKLM	ENSG00000118412	CASP8AP2	14
SKLM	ENSG00000141560	FN3KRP	14
SKLM	ENSG00000135249	RINT1	14
SKLM	ENSG00000078043	PIAS2	14
SKLM	ENSG00000146938	NLGN4X	14
SKLM	ENSG00000175161	CADM2	14
SKLM	ENSG00000088179	PTPN4	14
SKLM	ENSG00000010072	SPRTN	14
SKLM	ENSG00000253797	UTP14C	14
SKLM	ENSG00000058063	ATP11B	14
SKLM	ENSG00000158417	EIF5B	14
SKLM	ENSG00000137770	CTDSPL2	14
SKLM	ENSG00000101745	ANKRD12	14
SKLM	ENSG00000135040	NAA35	14
SKLM	ENSG00000166575	TMEM135	14
SKLM	ENSG00000174695	TMEM167A	14
SKLM	ENSG00000188611	ASAH2	14
SKLM	ENSG00000152778	IFIT5	14
