tissue	ensembl	gene_symbol	clust
MAM	ENSG00000235590	GNAS-AS1	154
MAM	ENSG00000231367	AC016995.3	154
MAM	ENSG00000231616	RP11-575L7.4	154
MAM	ENSG00000232184	RP11-370K11.1	154
MAM	ENSG00000184619	KRBA2	154
MAM	ENSG00000223878	AC005517.3	154
MAM	ENSG00000260231	JHDM1D-AS1	154
MAM	ENSG00000225292	RP11-57H14.3	154
MAM	ENSG00000001460	STPG1	154
MAM	ENSG00000220848	RPS18P9	154
MAM	ENSG00000261916	RP11-235E17.4	154
MAM	ENSG00000216813	RP11-812I20.2	154
MAM	ENSG00000251279	CTC-436P18.1	154
MAM	ENSG00000178538	CA8	154
MAM	ENSG00000132837	DMGDH	154
MAM	ENSG00000137310	TCF19	154
MAM	ENSG00000104129	DNAJC17	154
MAM	ENSG00000249464	LINC01091	154
MAM	ENSG00000238835	SCARNA18	154
MAM	ENSG00000272692	RP11-399K21.14	154
MAM	ENSG00000099957	P2RX6	154
MAM	ENSG00000237861	RP11-332L8.1	154
MAM	ENSG00000203760	CENPW	154
MAM	ENSG00000166546	BEAN1	154
MAM	ENSG00000264278	RP11-162A12.2	154
MAM	ENSG00000119048	UBE2B	154
MAM	ENSG00000243069	ARHGEF26-AS1	154
MAM	ENSG00000238387	snoU13	154
MAM	ENSG00000273568	RP11-417L19.6	154
MAM	ENSG00000184635	ZNF93	154
MAM	ENSG00000116785	CFHR3	154
MAM	ENSG00000179447	RP5-1027G4.3	154
MAM	ENSG00000131969	ABHD12B	154
MAM	ENSG00000165197	FIGF	154
MAM	ENSG00000163347	CLDN1	154
MAM	ENSG00000235808	MYL6P2	154
MAM	ENSG00000272667	RP11-395A13.2	154
MAM	ENSG00000183778	B3GALT5	154
MAM	ENSG00000243414	TICAM2	154
MAM	ENSG00000111801	BTN3A3	154
MAM	ENSG00000151632	AKR1C2	154
MAM	ENSG00000266613	RFWD2P1	154
MAM	ENSG00000277911	RP11-333J10.2	154
MAM	ENSG00000207051	SNORA27	154
MAM	ENSG00000279619	CTD-2527I21.5	154
MAM	ENSG00000109158	GABRA4	154
MAM	ENSG00000079974	RABL2B	154
MAM	ENSG00000215533	LINC00189	154
MAM	ENSG00000145428	RNF175	154
MAM	ENSG00000247934	RP11-967K21.1	154
MAM	ENSG00000173715	C11orf80	154
MAM	ENSG00000260788	RP11-298D21.1	154
MAM	ENSG00000242267	SKINTL	154
MAM	ENSG00000140287	HDC	154
MAM	ENSG00000189283	FHIT	154
MAM	ENSG00000101935	AMMECR1	154
MAM	ENSG00000160172	FAM86C2P	154
MAM	ENSG00000228109	MFI2-AS1	154
MAM	ENSG00000163106	HPGDS	154
MAM	ENSG00000233184	RP11-421L21.3	154
MAM	ENSG00000207001	SNORD116-2	154
MAM	ENSG00000279727	RP11-640L9.1	154
MAM	ENSG00000278133	RP11-196G11.5	154
MAM	ENSG00000251815	SNORD116-26	154
MAM	ENSG00000122674	CCZ1	154
MAM	ENSG00000231333	RPL34P6	154
MAM	ENSG00000260337	RP11-386M24.6	154
MAM	ENSG00000184708	EIF4ENIF1	154
MAM	ENSG00000259488	RP11-154J22.1	154
MAM	ENSG00000225798	AC025918.2	154
MAM	ENSG00000263826	RP11-573D15.9	154
MAM	ENSG00000238035	AC138035.2	154
MAM	ENSG00000250155	CTD-2353F22.1	154
MAM	ENSG00000146674	IGFBP3	154
MAM	ENSG00000266289	RP11-1C8.6	154
MAM	ENSG00000253741	CTD-2292P10.4	154
MAM	ENSG00000259523	RP11-680F8.3	154
MAM	ENSG00000143942	CHAC2	154
MAM	ENSG00000166451	CENPN	154
MAM	ENSG00000089723	OTUB2	154
MAM	ENSG00000273261	RP11-531F16.4	154
MAM	ENSG00000153363	LINC00467	154
MAM	ENSG00000174576	NPAS4	154
MAM	ENSG00000280140	RP11-597D13.2	154
MAM	ENSG00000236204	LINC01376	154
MAM	ENSG00000255015	RP11-716H6.1	154
MAM	ENSG00000207063	SNORD116-1	154
MAM	ENSG00000272572	RP11-179B2.2	154
MAM	ENSG00000233058	LINC00884	154
MAM	ENSG00000182397	DNM1P46	154
MAM	ENSG00000233369	GTF2IP4	154
MAM	ENSG00000205771	CATSPER2P1	154
MAM	ENSG00000241978	AKAP2	154
MAM	ENSG00000255462	RP11-483L5.1	154
MAM	ENSG00000128346	C22orf23	154
MAM	ENSG00000246223	LINC01550	154
MAM	ENSG00000176641	RNF152	154
MAM	ENSG00000243970	PPIEL	154
MAM	ENSG00000281357	ARRDC3-AS1	154
MAM	ENSG00000272841	RP3-428L16.2	154
MAM	ENSG00000204792	LINC01291	154
MAM	ENSG00000241720	RP4-735C1.4	154
MAM	ENSG00000227638	HNRNPA1P14	154
MAM	ENSG00000171103	TRMT61B	154
MAM	ENSG00000101447	FAM83D	154
MAM	ENSG00000174928	C3orf33	154
MAM	ENSG00000103056	SMPD3	154
MAM	ENSG00000278768	BACE1-AS	154
MAM	ENSG00000243649	CFB	154
MAM	ENSG00000029993	HMGB3	154
MAM	ENSG00000246528	RP11-159H10.3	154
MAM	ENSG00000277089	AC069363.1	154
MAM	ENSG00000176399	DMRTA1	154
MAM	ENSG00000124802	EEF1E1	154
MAM	ENSG00000230872	AC092338.5	154
MAM	ENSG00000171819	ANGPTL7	154
MAM	ENSG00000180357	ZNF609	154
MAM	ENSG00000226210	WASH7P	154
MAM	ENSG00000256894	RP11-283G6.3	154
MAM	ENSG00000173727	CMB9-22P13.1	154
MAM	ENSG00000105996	HOXA2	154
MAM	ENSG00000157895	C12orf43	154
MAM	ENSG00000254093	PINX1	154
MAM	ENSG00000235121	RP11-90L20.2	154
MAM	ENSG00000183117	CSMD1	154
MAM	ENSG00000093009	CDC45	154
MAM	ENSG00000181195	PENK	154
MAM	ENSG00000263327	TAPT1-AS1	154
MAM	ENSG00000200661	SNORD116-10	154
MAM	ENSG00000213250	RBMS2P1	154
MAM	ENSG00000254843	RP11-648O15.1	154
MAM	ENSG00000213888	LINC01521	154
MAM	ENSG00000222414	RNU2-59P	154
MAM	ENSG00000083067	TRPM3	154
MAM	ENSG00000206384	COL6A6	154
MAM	ENSG00000271576	RP11-486G15.2	154
MAM	ENSG00000270011	ZNF559-ZNF177	154
MAM	ENSG00000277387	MIR8058	154
MAM	ENSG00000128266	GNAZ	154
MAM	ENSG00000260339	HEXA-AS1	154
MAM	ENSG00000257568	RP11-863H1.1	154
MAM	ENSG00000106537	TSPAN13	154
MAM	ENSG00000151136	BTBD11	154
MAM	ENSG00000200879	SNORD14E	154
MAM	ENSG00000259276	RP11-815J21.3	154
MAM	ENSG00000198829	SUCNR1	154
MAM	ENSG00000186026	ZNF284	154
MAM	ENSG00000272338	RP11-722E23.2	154
MAM	ENSG00000272476	RP1-191J18.66	154
MAM	ENSG00000049883	PTCD2	154
MAM	ENSG00000260118	RP6-201G10.2	154
MAM	ENSG00000213839	TMX2P1	154
MAM	ENSG00000235609	AF127936.9	154
MAM	ENSG00000231992	RP11-57H12.2	154
MAM	ENSG00000234504	RP11-285G1.2	154
MAM	ENSG00000270095	RP11-214K3.18	154
MAM	ENSG00000188060	RAB42	154
MAM	ENSG00000273211	RP13-131K19.7	154
MAM	ENSG00000276573	RP11-128N14.5	154
MAM	ENSG00000221916	C19orf73	154
MAM	ENSG00000213871	TAF9BP1	154
MAM	ENSG00000233057	EEF1A1P14	154
MAM	ENSG00000218052	ADAMTS7P4	154
MAM	ENSG00000272361	GS1-166A23.2	154
MAM	ENSG00000276651	AC007950.2	154
MAM	ENSG00000143590	EFNA3	154
MAM	ENSG00000251131	CTD-2035E11.3	154
MAM	ENSG00000262050	RP11-74E22.3	154
MAM	ENSG00000126467	TSKS	154
MAM	ENSG00000275339	RP3-425C14.6	154
MAM	ENSG00000270911	RP11-272L13.4	154
MAM	ENSG00000137441	FGFBP2	154
MAM	ENSG00000214688	C10orf105	154
MAM	ENSG00000213046	EEF1A1P32	154
MAM	ENSG00000256746	RP11-17G12.3	154
MAM	ENSG00000225526	MKRN2OS	154
MAM	ENSG00000261671	RP11-573G6.6	154
MAM	ENSG00000214837	LINC01347	154
MAM	ENSG00000263823	RP11-326K13.4	154
MAM	ENSG00000275857	AC009133.21	154
MAM	ENSG00000277232	GTSE1-AS1	154
MAM	ENSG00000226252	RP1-18D14.7	154
MAM	ENSG00000237705	AC008937.2	154
MAM	ENSG00000264964	RP11-888D10.3	154
MAM	ENSG00000255328	RP11-326C3.12	154
MAM	ENSG00000267309	CTD-2630F21.1	154
MAM	ENSG00000258551	CRAT37	154
MAM	ENSG00000270890	RP3-468K18.6	154
MAM	ENSG00000223518	CSNK1A1P1	154
MAM	ENSG00000147724	FAM135B	154
MAM	ENSG00000280837	CPS1-IT1	154
MAM	ENSG00000165474	GJB2	154
MAM	ENSG00000141314	RHBDL3	154
MAM	ENSG00000176933	TOB2P1	154
MAM	ENSG00000264932	CTD-2104P17.2	154
MAM	ENSG00000261404	AC009120.4	154
MAM	ENSG00000271265	RP11-230C9.4	154
MAM	ENSG00000231407	RP11-576I22.2	154
MAM	ENSG00000222445	RN7SKP56	154
MAM	ENSG00000264107	RP11-848P1.5	154
MAM	ENSG00000259855	RP11-574O16.1	154
MAM	ENSG00000251643	RP11-91J3.1	154
MAM	ENSG00000279633	RP11-442G21.2	154
MAM	ENSG00000213055	EEF1B2P7	154
MAM	ENSG00000247877	CTD-2001C12.1	154
MAM	ENSG00000164393	ADGRF2	154
MAM	ENSG00000248790	RP11-319G6.3	154
MAM	ENSG00000255330	RP3-403A15.5	154
MAM	ENSG00000186912	P2RY4	154
MAM	ENSG00000256034	RP11-707G14.1	154
MAM	ENSG00000255660	RERG-AS1	154
MAM	ENSG00000273139	XXbac-B444P24.14	154
MAM	ENSG00000226774	RP11-654E17.2	154
MAM	ENSG00000256569	RP11-173P15.5	154
MAM	ENSG00000140254	DUOXA1	154
MAM	ENSG00000214102	WEE2	154
MAM	ENSG00000277373	RP11-462D18.4	154
MAM	ENSG00000257607	RP11-449P15.1	154
MAM	ENSG00000227627	RP1-101K10.6	154
MAM	ENSG00000221348	MIR548F5	154
MAM	ENSG00000279557	CTD-2210P15.3	154
MAM	ENSG00000280165	PCDH20	154
MAM	ENSG00000064195	DLX3	154
MAM	ENSG00000230174	LINC01149	154
MAM	ENSG00000243250	RPS6P16	154
MAM	ENSG00000253853	GS1-57L11.1	154
MAM	ENSG00000231566	RP5-1158E12.3	154
MAM	ENSG00000281852	LINC00891	154
MAM	ENSG00000273294	C1QTNF3-AMACR	154
MAM	ENSG00000231765	PPP1R11P2	154
MAM	ENSG00000224961	RP1-278O22.1	154
SF	ENSG00000267216	AC010642.1	154
SF	ENSG00000111262	KCNA1	154
SF	ENSG00000058085	LAMC2	154
SF	ENSG00000180828	BHLHE22	154
SF	ENSG00000214491	SEC14L6	154
SF	ENSG00000138161	CUZD1	154
SKLM	ENSG00000280515	SALRNA2	154
SKLM	ENSG00000236285	NPM1P8	154
SKLM	ENSG00000078549	ADCYAP1R1	154
SKLM	ENSG00000233237	LINC00472	154
SKLM	ENSG00000122756	CNTFR	154
SKLM	ENSG00000261451	RP11-981G7.1	154
SKLM	ENSG00000262227	RP5-1050D4.5	154
SKLM	ENSG00000273792	RP11-554D20.2	154
SKLM	ENSG00000146858	ZC3HAV1L	154
SKLM	ENSG00000198088	NUP62CL	154
SKLM	ENSG00000156466	GDF6	154
SKLM	ENSG00000144455	SUMF1	154
SKLM	ENSG00000122877	EGR2	154
SKLM	ENSG00000112293	GPLD1	154
SKLM	ENSG00000153029	MR1	154
SKLM	ENSG00000231074	HCG18	154
SKLM	ENSG00000158186	MRAS	154
SKLM	ENSG00000196968	FUT11	154
SKLM	ENSG00000122733	PHF24	154
SKLM	ENSG00000181800	CELF2-AS1	154
SKLM	ENSG00000279880	RP11-855A2.2	154
SKLM	ENSG00000279166	RP11-107E5.3	154
SKLM	ENSG00000125245	GPR18	154
SKLM	ENSG00000064309	CDON	154
SKLM	ENSG00000231485	RP4-535B20.1	154
SKLM	ENSG00000253846	PCDHGA10	154
SKLM	ENSG00000197714	ZNF460	154
SKLM	ENSG00000170004	CHD3	154
SKLM	ENSG00000197037	ZSCAN25	154
SKLM	ENSG00000260034	LCMT1-AS2	154
SKLM	ENSG00000189056	RELN	154
SKLM	ENSG00000059573	ALDH18A1	154
SKLM	ENSG00000119699	TGFB3	154
SKLM	ENSG00000225484	NUTM2B-AS1	154
SKLM	ENSG00000104368	PLAT	154
SKLM	ENSG00000224822	THRB-IT1	154
SKLM	ENSG00000236581	STARD13-AS	154
SKLM	ENSG00000173068	BNC2	154
SKLM	ENSG00000279328	RP11-203H19.2	154
SKLM	ENSG00000273061	CDC37L1-AS1	154
SKLM	ENSG00000178031	ADAMTSL1	154
SKLM	ENSG00000106789	CORO2A	154
SKLM	ENSG00000118655	DCLRE1B	154
SKLM	ENSG00000131831	RAI2	154
SKLM	ENSG00000258813	RP11-109N23.4	154
SKLM	ENSG00000059804	SLC2A3	154
SKLM	ENSG00000205710	C17orf107	154
SKLM	ENSG00000141294	LRRC46	154
SKLM	ENSG00000279693	RP11-71L14.3	154
SKLM	ENSG00000235050	MLIP-AS1	154
SKLM	ENSG00000102962	CCL22	154
SKLM	ENSG00000155897	ADCY8	154
SKLM	ENSG00000186766	FOXI2	154
VAF	ENSG00000272158	RP11-840I19.5	154
